generation, Top Error, Gen Error, Trial 0, Trial 1
626, -0.31084896115806, -0.30454568503449, -0.100025632772879, -0.099327544049309, -0.100222617818742
627, -0.31084896115806, -0.294804137870593, -0.100222617818742, -0.0848143401150745, -0.100025632772879
628, -0.31084896115806, -0.297091473732829, -0.100025632772879, -0.099327544049309, -0.100025632772879
629, -0.31084896115806, -0.305738864387918, -0.100025632772879, -0.0995505741267197, -0.114810048143409
630, -0.31084896115806, -0.309867202484071, -0.114810048143409, -0.099327544049309, -0.0998579483875067
631, -0.31084896115806, -0.304387124025745, -0.0998579483875067, -0.0988264013820342, -0.100222695797878
632, -0.31084896115806, -0.294724896355788, -0.100222695797878, -0.0848143401150745, -0.100025632772879
633, -0.31084896115806, -0.296717439449104, -0.100025632772879, -0.0988264013820342, -0.0998579483875067
634, -0.31084896115806, -0.30546800505337, -0.0998579483875067, -0.0995505741267197, -0.114810048143409
635, -0.31084896115806, -0.309565043675846, -0.114810048143409, -0.0988264013820342, -0.100025632772879
636, -0.31084896115806, -0.304570419158388, -0.100025632772879, -0.099327544049309, -0.100222617818742
637, -0.31084896115806, -0.297938004887742, -0.100222617818742, -0.0912073816312446, -0.0998755911671105
638, -0.31084896115806, -0.298248972912197, -0.0998755911671105, -0.0988264013820342, -0.0998579483875067
639, -0.31084896115806, -0.306417037376474, -0.0998579483875067, -0.099370305858216, -0.115356847595028
640, -0.31084896115806, -0.310349702357526, -0.115356847595028, -0.0988264013820342, -0.100099118361516
641, -0.31084896115806, -0.304748919959909, -0.100099118361516, -0.0988264013820342, -0.100222617818742
642, -0.31084896115806, -0.294821913140616, -0.100222617818742, -0.0848143401150745, -0.0998579483875067
643, -0.31084896115806, -0.297016519175155, -0.0998579483875067, -0.099327544049309, -0.100025632772879
644, -0.31084896115806, -0.305974786834891, -0.100025632772879, -0.0995505741267197, -0.115356847595028
645, -0.31084896115806, -0.310091834292416, -0.115356847595028, -0.0988264013820342, -0.100025632772879
646, -0.31084896115806, -0.304833814466673, -0.100025632772879, -0.099327544049309, -0.100222617818742
647, -0.31084896115806, -0.294864360393998, -0.100222617818742, -0.0848143401150745, -0.0998579483875067
648, -0.31084896115806, -0.296787171468209, -0.0998579483875067, -0.0988264013820342, -0.100025632772879
649, -0.31084896115806, -0.305586713255608, -0.100025632772879, -0.0995505741267197, -0.114810048143409
650, -0.31084896115806, -0.309661101581715, -0.114810048143409, -0.0988263916346422, -0.100099050129771
651, -0.31084896115806, -0.304404624445699, -0.100099050129771, -0.0988264013820342, -0.100222695797878
652, -0.31084896115806, -0.294649804373079, -0.100222695797878, -0.0848143401150745, -0.0998579483875067
653, -0.31084896115806, -0.296679893457749, -0.0998579483875067, -0.0988264013820342, -0.100025632772879
654, -0.31084896115806, -0.305533074250378, -0.100025632772879, -0.0995505741267197, -0.114810048143409
655, -0.31084896115806, -0.309977487753049, -0.114810048143409, -0.099327544049309, -0.100284309063003
656, -0.31084896115806, -0.304655408008414, -0.100284309063003, -0.0988264013820342, -0.100222617818742
657, -0.31084896115806, -0.294858999357554, -0.100222617818742, -0.0848143401150745, -0.100025632772879
658, -0.31084896115806, -0.296784490949987, -0.100025632772879, -0.0988264013820342, -0.0998579483875067
659, -0.31084896115806, -0.305774930529621, -0.0998579483875067, -0.0995505741267197, -0.115356847595028
660, -0.31084896115806, -0.309908024957527, -0.115356847595028, -0.0988264013820342, -0.0998578704083704
661, -0.31084896115806, -0.304407457283337, -0.0998578704083704, -0.0988264013820342, -0.100222617818742
662, -0.31084896115806, -0.297931544753101, -0.100222617818742, -0.0912073816312446, -0.100025632772879
663, -0.31084896115806, -0.298655177174084, -0.100025632772879, -0.099327544049309, -0.100025632772879
664, -0.31084896115806, -0.306794115834355, -0.100025632772879, -0.0995505741267197, -0.115356847595028
665, -0.31084896115806, -0.3106682279331, -0.115356847595028, -0.099327544049309, -0.0998579483875067
666, -0.31084896115806, -0.304787636750259, -0.0998579483875067, -0.0988264013820342, -0.100222695797878
667, -0.31084896115806, -0.294841310525359, -0.100222695797878, -0.0848143401150745, -0.0998579483875067
668, -0.31084896115806, -0.297155556012589, -0.0998579483875067, -0.099327544049309, -0.100284309063003
669, -0.31084896115806, -0.30617364339867, -0.100284309063003, -0.0995505741267197, -0.115356847595028
670, -0.31084896115806, -0.310117767238277, -0.115356847595028, -0.0988264013820342, -0.099878642100821
671, -0.31084896115806, -0.304522714269937, -0.099878642100821, -0.0988264013820342, -0.100222617818742
672, -0.31084896115806, -0.294792652488316, -0.100222617818742, -0.0848143401150745, -0.100025632772879
673, -0.31084896115806, -0.297085721294299, -0.100025632772879, -0.099327524554525, -0.100025632772879
674, -0.31084896115806, -0.305735988168653, -0.100025632772879, -0.0995505741267197, -0.114810048143409
675, -0.31084896115806, -0.309699035233487, -0.114810048143409, -0.0988264013820342, -0.100025632772879
676, -0.31084896115806, -0.304637453926777, -0.100025632772879, -0.099327544049309, -0.100222695797878
677, -0.31084896115806, -0.294917630227969, -0.100222695797878, -0.0848143401150745, -0.100160770616208
678, -0.31084896115806, -0.2971319417668, -0.100160770616208, -0.099327534301917, -0.0998579483875067
679, -0.31084896115806, -0.305858521803776, -0.0998579483875067, -0.099370305858216, -0.115356847595028
680, -0.31084896115806, -0.310033701776858, -0.115356847595028, -0.0988264013820342, -0.100025632772879
681, 3.47699191830739, 3.47699191830739, 6.73199462890625, 0.221989207708539
682, 0.106713471017038, 0.106713471017038, -0.00474124078364274, 0.218168182817718
683, 0.0894051399631515, 0.0894051399631515, -0.00536229539468058, 0.184172575320984
684, 0.0827459306545791, 0.0827459306545791, -0.00332658351891071, 0.168818444828069
685, 0.0748526060454876, 0.0748526060454876, -0.00899420428931405, 0.158699416380289
686, 0.0713271590147202, 0.0713271590147202, -0.00656829854435528, 0.149222616573796
687, 0.0658083307653662, 0.0658083307653662, -0.00750089565414308, 0.139117557184876
688, 0.0646456502616893, 0.0646456502616893, -0.00940437716129036, 0.138695677684669
689, 0.0608212375260287, 0.0608212375260287, -0.00469903194964705, 0.126341507001704
690, 0.0608212375260287, 0.0623297044464156, -0.00912837222673193, 0.133787781119563
691, 0.0594686926837255, 0.0594686926837255, -0.00904604295624445, 0.127983428323695
692, 0.0555916581320705, 0.0555916581320705, -0.00393363426446397, 0.115116950528605
693, 0.050002195638251, 0.050002195638251, -0.00916067277479241, 0.109165064051295
694, 0.0497701920788791, 0.0497701920788791, -0.00991053510298806, 0.109450919260746
695, 0.0433491296990026, 0.0433491296990026, -0.00862079881561492, 0.0953190582136201
696, 0.0364579342343709, 0.0364579342343709, -0.00522674679446844, 0.0781426152632101
697, 0.0353847299615281, 0.0353847299615281, -0.00578163401125739, 0.0765510939343136
698, 0.0346657817174945, 0.0346657817174945, -0.00815673368582936, 0.0774882971208183
699, 0.0324789684812125, 0.0324789684812125, -0.00135734069480697, 0.0663152776572321
700, 0.0284561231760554, 0.0284561231760554, -0.00103359267286746, 0.0579458390249784
701, 0.0211146053974347, 0.0211146053974347, -0.00784116522078018, 0.0500703760156495
702, 0.019967877930246, 0.019967877930246, -0.0014661926135941, 0.041401948474086
703, 0.0116167359805682, 0.0116167359805682, -0.00453913031409767, 0.027772602275234
704, 0.00351320256049982, 0.00351320256049982, -0.00890746617965166, 0.0159338713006513
705, 0.00158022243860981, 0.00158022243860981, -0.00474604409790175, 0.00790648897512136
706, -0.00369613705943597, -0.00369613705943597, -0.0088693529252053, 0.00147707880633335
707, -0.00875125404635917, -0.00875125404635917, -0.0060299444744723, -0.011472563618246
708, -0.0125634886037, -0.0125634886037, -0.011472563618246, 0.000940453465495289, -0.00584361300829009
709, -0.0169409400741434, -0.0169409400741434, -0.00584361300829009, -0.00513385951437786, -0.0103409190219189
710, -0.0294539793865382, -0.0294539793865382, -0.0387873874999718, -0.0201205712731047
711, -0.0532472355155402, -0.0532472355155402, -0.0201205712731047, -0.0367993026894995, -0.0201206176819381
712, -0.0639188444108726, -0.0639188444108726, -0.0201206176819381, -0.0367994651204164, -0.0176703705038504
713, -0.0712674681325354, -0.0712674681325354, -0.106078444025838, -0.0364564922392326
714, -0.124203615296103, -0.124203615296103, -0.0364564922392326, -0.110821809674261, -0.0298614605461762
715, -0.148344842787863, -0.148344842787863, -0.0298614605461762, -0.112726961899411, -0.0298976478340356
716, -0.160676570033878, -0.160676570033878, -0.0298976478340356, -0.113568052391903, -0.0295425970539542
717, -0.166434024320579, -0.166434024320579, -0.0295425970539542, -0.110821809674261, -0.0318270718790648
718, -0.170738213285192, -0.170738213285192, -0.0318270718790648, -0.110984037552586, -0.032231292818155
719, -0.172644462773559, -0.172644462773559, -0.032231292818155, -0.112421771609736, -0.0298976478340356
720, -0.172644462773559, -0.171888721453543, -0.0298976478340356, -0.110984037552586, -0.0302512947469061
721, -0.173193832330895, -0.173193832330895, -0.0302512947469061, -0.112420576582275, -0.0318270718790648
722, -0.175106689254347, -0.175106689254347, -0.0318270718790648, -0.112421771609736, -0.0327707026889982
723, -0.175106689254347, -0.174401881617723, -0.0327707026889982, -0.110821786469844, -0.0301045848222564
724, -0.175106689254347, -0.173523465578666, -0.0301045848222564, -0.112421771609736, -0.0301186931076161
725, -0.175106689254347, -0.173945501087541, -0.0301186931076161, -0.112421771609736, -0.0318270718790648
726, -0.175106689254347, -0.173246015237451, -0.0318270718790648, -0.110821809674261, -0.0298976478340356
727, -0.175106689254347, -0.171863649663837, -0.0298976478340356, -0.110984037552586, -0.0295995987036025
728, -0.175106689254347, -0.17285604592812, -0.0295995987036025, -0.112421771609736, -0.0318270718790648
729, -0.175106689254347, -0.174577199417284, -0.0318270718790648, -0.112421771609736, -0.0320495094176479
730, -0.175106689254347, -0.174900939080726, -0.0320495094176479, -0.111125659908872, -0.0320495094176479
731, -0.175106689254347, -0.175001775495395, -0.0320495094176479, -0.110821809674261, -0.032231292818155
732, -0.175740955901175, -0.175740955901175, -0.032231292818155, -0.112421771609736, -0.0318270718790648
733, -0.175740955901175, -0.174143742644268, -0.0318270718790648, -0.110821809674261, -0.0298976478340356
734, -0.175740955901175, -0.173450478266575, -0.0298976478340356, -0.11103249417578, -0.0318270718790648
735, -0.175740955901175, -0.174720747237401, -0.0318270718790648, -0.112336872450098, -0.0318270718790648
736, -0.175740955901175, -0.174679464274058, -0.0318270718790648, -0.110984037552586, -0.0318270718790648
737, -0.175740955901175, -0.174405012882411, -0.0318270718790648, -0.110984037552586, -0.0313194520591144
738, -0.175740955901175, -0.174469897656133, -0.0313194520591144, -0.110984037552586, -0.032231292818155
739, -0.175740955901175, -0.174756149952969, -0.032231292818155, -0.110984037552586, -0.0318270718790648
740, -0.175740955901175, -0.175527292037438, -0.0318270718790648, -0.112421771609736, -0.0320495906331064
741, -0.175740955901175, -0.175112882111935, -0.0320495906331064, -0.110821809674261, -0.0318270718790648
742, -0.175740955901175, -0.174905653944767, -0.0318270718790648, -0.110821809674261, -0.032049544224273
743, -0.175740955901175, -0.175154523652666, -0.032049544224273, -0.110984037552586, -0.032369811583706
744, -0.175997848739607, -0.175997848739607, -0.032369811583706, -0.112421771609736, -0.0320495906331064
745, -0.175997848739607, -0.175600148826283, -0.0320495906331064, -0.110821809674261, -0.0323310486055917
746, -0.175997848739607, -0.175482412808783, -0.0323310486055917, -0.110984037552586, -0.0320495906331064
747, -0.175997848739607, -0.175890423465345, -0.0320495906331064, -0.112421771609736, -0.0318270718790648
748, -0.175997848739607, -0.1754929703125, -0.0318270718790648, -0.110984037552586, -0.0322844077280044
749, -0.176013110764652, -0.176013110764652, -0.0322844077280044, -0.112421771609736, -0.0318270718790648
750, -0.176013110764652, -0.174265450740959, -0.0318270718790648, -0.110821821276469, -0.0298688975617318
751, -0.176013110764652, -0.173391614928008, -0.0298688975617318, -0.110821809674261, -0.0318270718790648
752, -0.176013110764652, -0.174040620215285, -0.0318270718790648, -0.110984037552586, -0.0318785160709111
753, -0.176013110764652, -0.174476382235944, -0.0318785160709111, -0.110984037552586, -0.0320495906331064
754, -0.176013110764652, -0.173685822500469, -0.0320495906331064, -0.110984037552586, -0.0298616345793015
755, -0.176013110764652, -0.173209428693569, -0.0298616345793015, -0.110821809674261, -0.0320495906331064
756, -0.176013110764652, -0.173070352356648, -0.0320495906331064, -0.110984037552586, -0.0298976478340356
757, -0.176013110764652, -0.172643709817228, -0.0298976478340356, -0.112421771609736, -0.0298976478340356
758, -0.176013110764652, -0.172818174958472, -0.0298976478340356, -0.112421771609736, -0.030673220655946
759, -0.176013110764652, -0.173181357353164, -0.030673220655946, -0.110821809674261, -0.0320495094176479
760, -0.176013110764652, -0.173493586516035, -0.0320495094176479, -0.110222874673452, -0.0315334315878067
761, -0.176013110764652, -0.174811293894115, -0.0315334315878067, -0.112545979051281, -0.0320495906331064
762, -0.176013110764652, -0.175554864008011, -0.0320495906331064, -0.112421771609736, -0.0318270718790648
763, -0.176013110764652, -0.175516957684629, -0.0318270718790648, -0.110984037552586, -0.0326679419295975
764, -0.176013110764652, -0.174533292500424, -0.0326679419295975, -0.110984037552586, -0.0298976478340356
765, -0.176013110764652, -0.173568727928895, -0.0298976478340356, -0.112634451691092, -0.0300720638322372
766, -0.176013110764652, -0.173337169365683, -0.0300720638322372, -0.110984037552586, -0.0320495094176479
767, -0.176013110764652, -0.173853049113551, -0.0320495094176479, -0.112421771609736, -0.0298976478340356
768, -0.176013110764652, -0.173492829127432, -0.0298976478340356, -0.110610898929679, -0.0326240623775987
769, -0.176013110764652, -0.174218155474401, -0.0326240623775987, -0.112421771609736, -0.0298976478340356
770, -0.176013110764652, -0.173463456370043, -0.0298976478340356, -0.110984037552586, -0.0318270718790648
771, -0.176013110764652, -0.173004992878702, -0.0318270718790648, -0.110821809674261, -0.0298976478340356
772, -0.176013110764652, -0.171792978671004, -0.0298976478340356, -0.110821809674261, -0.0298615069550096
773, -0.176013110764652, -0.171986952534893, -0.0298615069550096, -0.112421771609736, -0.0298976478340356
774, -0.176013110764652, -0.17221554621676, -0.0298976478340356, -0.110821809674261, -0.0317246823903314
775, -0.176013110764652, -0.172410956996856, -0.0317246823903314, -0.110984037552586, -0.0298976478340356
776, -0.176013110764652, -0.172559857131271, -0.0298976478340356, -0.110984037552586, -0.0318270718790648
777, -0.176013110764652, -0.174317886249568, -0.0318270718790648, -0.112421771609736, -0.0318270718790648
778, -0.176013110764652, -0.174995161609839, -0.0318270718790648, -0.112421771609736, -0.0314235934813094
779, -0.176013110764652, -0.175110642414473, -0.0314235934813094, -0.112421771609736, -0.0313807581280625
780, -0.176013110764652, -0.174424524631419, -0.0313807581280625, -0.110530576841236, -0.0318270718790648
781, -0.176803358322748, -0.176803358322748, -0.0318270718790648, -0.115305529501906, -0.0320495906331064
782, -0.176803358322748, -0.176550298708597, -0.0320495906331064, -0.112420576582275, -0.0318270718790648
783, -0.176803358322748, -0.175231697103529, -0.0318270718790648, -0.110662430138088, -0.0314235934813094
784, -0.176803358322748, -0.173739671000728, -0.0314235934813094, -0.109400457935308, -0.0314235934813094
785, -0.176803358322748, -0.174122529617858, -0.0314235934813094, -0.111032250529405, -0.032049544224273
786, -0.176803358322748, -0.175788614111111, -0.032049544224273, -0.112634451691092, -0.0327707026889982
787, -0.176803358322748, -0.17462131671469, -0.0327707026889982, -0.110821809674261, -0.0298615069550096
788, -0.176803358322748, -0.173532908140888, -0.0298615069550096, -0.110702480961329, -0.0318805116507482
789, -0.176803358322748, -0.17392569530019, -0.0318805116507482, -0.110610898929679, -0.0318270718790648
790, -0.176803358322748, -0.174281938305452, -0.0318270718790648, -0.110984037552586, -0.0318270718790648
791, -0.176803358322748, -0.174233329452409, -0.0318270718790648, -0.110530576841236, -0.0318270718790648
792, -0.176803358322748, -0.173389929419885, -0.0318270718790648, -0.110821809674261, -0.0298976478340356
793, -0.176803358322748, -0.172799183213584, -0.146523162241147, -0.19907520418602
794, -0.35375775863404, -0.35375775863404, -0.19907520418602, -0.146557731020941, -0.189083398847535
795, -0.443393067627034, -0.443393067627034, -0.189083398847535, -0.146523162241147, -0.197421815531346
796, -0.493118428158622, -0.493118428158622, -0.197421815531346, -0.14650572412199, -0.198916249036874
797, 1.1369464627898, 1.1369464627898, 1.01713833113248, 1.25675459444713
798, 1.09553399835972, 1.09553399835972, 0.889969403164325, 1.30109859355511
799, 1.08690227205371, 1.08690227205371, 0.905061055912104, 1.26874348819532
800, 1.07970287626034, 1.07970287626034, 0.874399826532385, 1.28500592598829
801, 1.06426299805353, 1.06426299805353, 0.837081509757973, 1.29144448634909
802, 1.0473805431565, 1.0473805431565, 0.796832293710458, 1.29792879260254
803, 1.04598292685533, 1.04598292685533, 0.839251919473536, 1.25271393423713
804, 1.0456321882009, 1.0456321882009, 0.83848854433166, 1.25277583207014
805, 1.01532411084527, 1.01532411084527, 0.796033359961234, 1.2346148617293
806, 1.00174846272481, 1.00174846272481, 0.777450127034005, 1.22604679841561
807, 0.997966277172662, 0.997966277172662, 0.799389938046611, 1.19654261629871
808, 0.995766674420542, 0.995766674420542, 0.730450776573233, 1.26108257226785
809, 0.995766674420542, 0.996154282394914, 0.760405208620183, 1.23190335616964
810, 0.974521204023734, 0.974521204023734, 0.746186829330644, 1.20285557871682
811, 0.966083397686386, 0.966083397686386, 0.751474886308192, 1.18069190906458
812, 0.96466388998164, 0.96466388998164, 0.7547295470635, 1.17459823289978
813, 0.954692151804001, 0.954692151804001, 0.715883760068862, 1.19350054353914
814, 0.952960508832494, 0.952960508832494, 0.698248394163789, 1.2076726235012
815, 0.952960508832494, 0.953073410090853, 0.698487094420171, 1.20765972576154
816, 0.952960508832494, 0.954623609216772, 0.684862262008452, 1.22438495642509
817, 0.952960508832494, 0.954044583435928, 0.682955127605545, 1.22513403926631
818, 0.926404738065604, 0.926404738065604, 0.672377689497887, 1.18043178663332
819, 0.926404738065604, 0.928933430650301, 0.692728494603007, 1.16513836669759
820, 0.921756458214973, 0.921756458214973, 0.659254524996835, 1.18425839143311
821, 0.912569628910979, 0.912569628910979, 0.702995051266742, 1.12214420655522
822, 0.912569628910979, 0.913145003899246, 0.71461406813552, 1.11167593966297
823, 0.906291997415259, 0.906291997415259, 0.712317643319529, 1.10026635151099
824, 0.906291997415259, 0.908723800281362, 0.621410083072362, 1.19603751749036
825, 0.901053075947365, 0.901053075947365, 0.628960295846093, 1.17314585604864
826, 0.901053075947365, 0.902612598614145, 0.633448085131975, 1.17177711209631
827, 0.901053075947365, 0.902615179263162, 0.633442785750037, 1.17178757277629
828, 0.898508386476825, 0.898508386476825, 0.638722495197868, 1.15829427775578
829, 0.893986913815501, 0.893986913815501, 0.63316446775191, 1.15480935987909
830, 0.893113305959749, 0.893113305959749, 0.698594865274685, 1.08763174664481
831, 0.889163233282089, 0.889163233282089, 0.686671645315863, 1.09165482124832
832, 0.882075259838405, 0.882075259838405, 0.67705960967088, 1.08709091000593
833, 0.87976690634903, 0.87976690634903, 0.616164114672522, 1.14336969802554
834, 0.87976690634903, 0.885101018095808, 0.680649341148987, 1.08955269504263
835, 0.87976690634903, 0.881658967474048, 0.64834782667076, 1.11497010827734
836, 0.871965737747323, 0.871965737747323, 0.676695457488531, 1.06723601800612
837, 0.871835097313541, 0.871835097313541, 0.631601208195941, 1.11206898643114
838, 0.871835097313541, 0.876291069263272, 0.64734302722192, 1.10523911130462
839, 0.860481711039315, 0.860481711039315, 0.630369943075996, 1.09059347900263
840, 0.860386793470178, 0.860386793470178, 0.629422616122412, 1.09135097081794
841, 0.860386793470178, 0.860404302291833, 0.629434165848726, 1.09137443873494
842, 0.860386793470178, 0.860389917029727, 0.629424635451207, 1.09135519860825
843, 0.860386793470178, 0.860399216880482, 0.629423995026025, 1.09137443873494
844, 0.860386793470178, 0.860388455580778, 0.629421600573149, 1.09135531058841
845, 0.859392560650112, 0.859392560650112, 0.625725373854369, 1.09305974744586
846, 0.859392560650112, 0.863125187903874, 0.637041884908097, 1.08920849089965
847, 0.859392560650112, 0.86528099529851, 0.614620210529647, 1.11594178006737
848, 0.859392560650112, 0.860446677175007, 0.599007125871111, 1.1218862284789
849, 0.854875954553053, 0.854875954553053, 0.613998932246727, 1.09575297685938
850, 0.854875954553053, 0.855983581435875, 0.607858165410788, 1.10410899746096
851, 0.843102715155752, 0.843102715155752, 0.607031557167362, 1.07917387314414
852, 0.829815233683121, 0.829815233683121, 0.599273666754073, 1.06035680061217
853, 0.829815233683121, 0.830087055328093, 0.599954106643102, 1.06022000401308
854, 0.829815233683121, 0.830081475597455, 0.59995051733029, 1.06021243386462
855, 0.829815233683121, 0.830094077413575, 0.599962629198186, 1.06022552562896
856, 0.820554165789892, 0.820554165789892, 0.569762657805418, 1.07134567377437
857, 0.806318680353002, 0.806318680353002, 0.572911056921093, 1.03972630378491
858, 0.806318680353002, 0.821783298655019, 0.589726285509364, 1.05384031180067
859, 0.806318680353002, 0.833226888645321, 0.612280687648865, 1.05417308964178
860, 0.806318680353002, 0.814091851625856, 0.596849711896712, 1.031333991355
861, 0.806318680353002, 0.817285628716796, 0.572723454028735, 1.06184780340486
862, 0.806318680353002, 0.818817688812283, 0.563689384537116, 1.07394599308745
863, 0.806318680353002, 0.807618590677219, 0.57282008159611, 1.04241709975833
864, 0.806318680353002, 1.39685990728826, 1.17513770846861, 1.61858210610791
